dissimilarity_ang_0_dist_1,dissimilarity_ang_45_dist_1,dissimilarity_ang_90_dist_1,dissimilarity_ang_135_dist_1,dissimilarity_ang_0_dist_3,dissimilarity_ang_45_dist_3,dissimilarity_ang_90_dist_3,dissimilarity_ang_135_dist_3,correlation_ang_0_dist_1,correlation_ang_45_dist_1,correlation_ang_90_dist_1,correlation_ang_135_dist_1,correlation_ang_0_dist_3,correlation_ang_45_dist_3,correlation_ang_90_dist_3,correlation_ang_135_dist_3,homogeneity_ang_0_dist_1,homogeneity_ang_45_dist_1,homogeneity_ang_90_dist_1,homogeneity_ang_135_dist_1,homogeneity_ang_0_dist_3,homogeneity_ang_45_dist_3,homogeneity_ang_90_dist_3,homogeneity_ang_135_dist_3,contrast_ang_0_dist_1,contrast_ang_45_dist_1,contrast_ang_90_dist_1,contrast_ang_135_dist_1,contrast_ang_0_dist_3,contrast_ang_45_dist_3,contrast_ang_90_dist_3,contrast_ang_135_dist_3,ASM_ang_0_dist_1,ASM_ang_45_dist_1,ASM_ang_90_dist_1,ASM_ang_135_dist_1,ASM_ang_0_dist_3,ASM_ang_45_dist_3,ASM_ang_90_dist_3,ASM_ang_135_dist_3,energy_ang_0_dist_1,energy_ang_45_dist_1,energy_ang_90_dist_1,energy_ang_135_dist_1,energy_ang_0_dist_3,energy_ang_45_dist_3,energy_ang_90_dist_3,energy_ang_135_dist_3,pathology
0.016037383142453482,0.017467890046187408,0.015719163285241953,0.01744228453757332,0.02337521810414849,0.022215566976041587,0.022405310150375935,0.02227410075426298,0.9973700968498719,0.9971115528105438,0.9974450440132347,0.9970950480295925,0.9957789660083166,0.9961002503223144,0.996071727190536,0.9960474403669638,0.9920536978882091,0.9913603241510917,0.9921984247091531,0.9913865100328099,0.9886574670009003,0.9891536673880348,0.9890625978124039,0.9891501523191899,0.016764924700153307,0.018417877907062105,0.01630105012022843,0.018523118896595206,0.02687663578111369,0.024858284786342312,0.02507612781954886,0.025194912779968943,0.7822410375530917,0.782040869361903,0.7821143843200038,0.7820442975789825,0.7816587970411571,0.7815814259487261,0.7812737801876999,0.7815812576990976,0.8844439143060976,0.884330746588573,0.884372310918882,0.8843326848980436,0.8841146967679913,0.8840709394323094,0.8838969284864044,0.8840708442761234,NORMAL
0.01788512264406169,0.019595496390386755,0.01778112789299669,0.01953206990115922,0.025577294418037976,0.024860518002780455,0.02519125939849624,0.024804099903289974,0.9973829364605402,0.9970888016587222,0.9974362674132068,0.99713024746398,0.9958369405244022,0.9960085396196356,0.99599247536204,0.9961059107432396,0.9911808745727532,0.9903692486381321,0.9912061547454871,0.9903776308839641,0.9876729842037164,0.9879801810768676,0.9878063683317464,0.9879544282992829,0.019130256710854606,0.021285694871839147,0.01875328749624286,0.020982657201085355,0.030404493885563023,0.029178618292534413,0.029329182330827066,0.028466809937295983,0.7454183140667937,0.7451578939394584,0.7452716629480581,0.7451669999443513,0.744693735438733,0.744569259952619,0.7442596745848312,0.7445825918964544,0.8633761139079501,0.8632252857391624,0.863291180858497,0.8632305601311572,0.8629563925475799,0.8628842679946246,0.8627048594883602,0.8628919931813335,BENIGN
0.02735302627228185,0.029184172084052315,0.026600775849113325,0.029546407811418478,0.03806305184109983,0.035930219273645175,0.0352875939849624,0.03654705716140797,0.9969647270559099,0.9967899104519049,0.9971120663560094,0.9966793570729597,0.9953846207602011,0.9958886174276081,0.9959930878400428,0.9956507077527393,0.9864652639451041,0.9855328959240888,0.9867786956982977,0.985419046066846,0.9815236912589779,0.9823374310388988,0.982623816895179,0.9821799028552236,0.02877593598761536,0.030435318312296296,0.027393766907123546,0.03148349977501215,0.04371824798441683,0.0389657481016485,0.03801315789473684,0.04122059147795206,0.6585930482608172,0.6583453285671139,0.6585656364449274,0.6582680932203053,0.6573993551826689,0.6575569547057074,0.657359912063442,0.6574181951544696,0.8115374595548976,0.8113848215040221,0.8115205705617864,0.811337225338703,0.810801674383242,0.8108988560268829,0.8107773504874455,0.8108132924135307,NORMAL
0.026346492019118053,0.02842669536362935,0.025534687781785394,0.028125419539798545,0.03710109033272165,0.03537461853137107,0.03429100093984964,0.03491586885988892,0.9968756431759056,0.9965816544061155,0.9970769578547037,0.996702409887903,0.99509704061795,0.9954398189628718,0.9958323982133535,0.9957093025068988,0.9870324092497809,0.9860481112519204,0.9873401096344929,0.986125301778269,0.9821635273776519,0.9828941966809028,0.9832095804592084,0.9829462136048763,0.02845795946433403,0.03113806032164513,0.026635999023143977,0.030038080559393453,0.04462403827351766,0.041527012280809836,0.0379827302631579,0.03907294249068042,0.665564948368081,0.665251736917448,0.6655335253785334,0.66532512497613,0.6643974499810079,0.6644230177849201,0.6643242867519081,0.6645505616458098,0.815821640046451,0.8156296567177092,0.8158023813268342,0.8156746440684116,0.8151057906683082,0.8151214742508751,0.815060909841656,0.8151997066031181,BENIGN
0.0831848877215387,0.09112007892144233,0.08389573206917997,0.08970637156961192,0.10869853379776577,0.11102281462136844,0.11286045911635532,0.10785460006134027,0.9942428441975023,0.9936647403031035,0.9941744694690732,0.9937508793315946,0.9922760692732996,0.9921301452503273,0.9920037679097768,0.9923446124024949,0.9584266124267485,0.95449783788606,0.9580970569140718,0.9552211807794531,0.9459382506422157,0.9447667297372073,0.9438530090440631,0.9463546169690837,0.08337682929593654,0.09174860596632511,0.08439410477778407,0.09050112185967439,0.11179810446782976,0.11393839106494862,0.11583964384671923,0.1108333728617462,0.30908547786008383,0.3069490081532854,0.30878224581347974,0.30729118881611817,0.3029018432653894,0.30211346877180895,0.30146437035777585,0.30282307401404174,0.5559545645644829,0.554029789951123,0.5556817846694992,0.5543385146425586,0.5503651908191409,0.5496484956513653,0.5490577113180142,0.550293625271129,MALIGNANT
0.04013242202299944,0.05231865599746056,0.04150005180956684,0.05371631522375986,0.07519179928273183,0.07612848217081995,0.08176265067479692,0.07887347264422691,0.9967686514554243,0.9958807298992829,0.9970552819671106,0.9957821235942217,0.9933780639543328,0.9936714607561534,0.9939678832405451,0.9934472682637107,0.9803658466947666,0.9743149832907727,0.9792823992303918,0.9736164230228505,0.9638582331682952,0.9630219738259908,0.9595075034801791,0.9616928268990648,0.04589493789424196,0.05850395693036459,0.04182430316132557,0.05990441353634365,0.09404284462380252,0.08987361612499979,0.0856688270455959,0.0930574456356656,0.31771480678775105,0.3132869702535086,0.3170117229706581,0.31284890214049854,0.3061264518164168,0.30552111073153093,0.30348369700678124,0.30473457138479215,0.5636619614518538,0.5597204393744333,0.5630379409690417,0.5593289748801671,0.5532869525087473,0.552739640998844,0.550893544168727,0.5520276907771857,BENIGN
0.07566980102547434,0.08396651654307766,0.07685198595489742,0.08168076288371866,0.09909354679549025,0.10346274788365863,0.10442211090796,0.0980250622903951,0.9947703510939844,0.9939804879273868,0.9944861394480602,0.994140934074915,0.9930314002846024,0.9923419035526388,0.9920850780808323,0.9927385023758141,0.9621828952973434,0.9582555966857143,0.9617914878264752,0.9593944407584867,0.950649382429399,0.948838256548685,0.9485421982169729,0.9515260526384309,0.07584775912627724,0.08730202373488316,0.0799738067314757,0.08497504553287547,0.10105520903139344,0.1110573590168827,0.11479528725990995,0.1053059013023164,0.3021087371603417,0.29990393306220997,0.30175527904308946,0.3004966464849691,0.29617775010412806,0.2950425364755497,0.29469060673836206,0.2963496318073952,0.5496441914187229,0.5476348537686494,0.5493225637483767,0.5481757441596345,0.5442221514272715,0.5431781811482763,0.5428541302581772,0.5443800435425561,MALIGNANT
0.06740917439511179,0.07274821425955459,0.06879044678686495,0.07500113551530431,0.08754088944201846,0.08721841161775899,0.09427468168623826,0.09264637469458777,0.9951502761870422,0.9945050638328183,0.9948096178163767,0.9943469786213498,0.9935728963871885,0.9931364733395975,0.992384605077709,0.9927227372758645,0.9663312130923976,0.9638872138221104,0.9658363519439855,0.9627561697935979,0.9564534385631477,0.956968596711612,0.9536427895033124,0.9542880771893656,0.06776759290251877,0.07678498036791577,0.0725316273855951,0.07899402693184654,0.08980271442563326,0.0959078370258764,0.10642349984920739,0.1016891988440222,0.33191211446889035,0.3305523873615197,0.33153649273870095,0.33002917322061537,0.32711117429345077,0.32707962926681855,0.32542751199735737,0.3258771719777171,0.5761181428048333,0.5749368551080368,0.5757920568562065,0.5744816561219473,0.5719363376228606,0.5719087595646867,0.5704625421509789,0.5708565248621733,BENIGN
0.062061967689638745,0.06632167613690108,0.06239181809190074,0.06767001314253139,0.08023233892763255,0.07851874810521411,0.0815446346106723,0.08146540713921438,0.9954516641948034,0.994940695883481,0.995240364311977,0.994829287760128,0.9940070230843363,0.9937980355817615,0.9933775168745438,0.9935457916226028,0.9690093664856125,0.9670413461500232,0.9689878180382868,0.966385454678545,0.9600894159406127,0.9611824762588136,0.9598361982367228,0.9597615865741979,0.062465574895926176,0.06948845716486594,0.06537866905932664,0.07101862384967879,0.08228944054553625,0.08518117614754415,0.09098095300925492,0.08864563283712165,0.3709928446201271,0.3702051744227391,0.37085003741137407,0.36997882588386455,0.3680267134505912,0.3681302799114771,0.36752040652207973,0.36765936989659376,0.6090918195314456,0.6084448819923947,0.6089745786248997,0.6082588477645554,0.6066520530341847,0.6067374060592252,0.6062346134312027,0.6063492144767682,BENIGN
0.06369398625262633,0.06963208052684379,0.06392594057913678,0.06819437460197152,0.08290287422768478,0.08445161913780137,0.08494748176351946,0.08119663848413594,0.9955191421428048,0.9949645134709619,0.9953732777241197,0.9950635787529504,0.994083616324831,0.9937132700362753,0.9935556896054205,0.993962094129892,0.9681755129064517,0.9653467261970127,0.9681883403267875,0.9660682134530261,0.9586954482189802,0.9581815903045994,0.9580549322851541,0.9597803280454752,0.06391904658027531,0.07183626848396231,0.06601539686128224,0.07042300282366033,0.0843717275559123,0.08967968138429783,0.0919633138088326,0.08613022633134394,0.37164810378682284,0.37052247484743756,0.37151496552536956,0.3707866617387435,0.3683908474033537,0.3679357998391768,0.36774744904518797,0.36850166765079395,0.6096294807395906,0.6087055732022153,0.6095202749091859,0.6089225416575933,0.6069520964650783,0.6065771178005125,0.6064218408378675,0.6070433820171289,BENIGN
