dissimilarity_ang_0_dist_1,dissimilarity_ang_45_dist_1,dissimilarity_ang_90_dist_1,dissimilarity_ang_135_dist_1,dissimilarity_ang_0_dist_5,dissimilarity_ang_45_dist_5,dissimilarity_ang_90_dist_5,dissimilarity_ang_135_dist_5,correlation_ang_0_dist_1,correlation_ang_45_dist_1,correlation_ang_90_dist_1,correlation_ang_135_dist_1,correlation_ang_0_dist_5,correlation_ang_45_dist_5,correlation_ang_90_dist_5,correlation_ang_135_dist_5,homogeneity_ang_0_dist_1,homogeneity_ang_45_dist_1,homogeneity_ang_90_dist_1,homogeneity_ang_135_dist_1,homogeneity_ang_0_dist_5,homogeneity_ang_45_dist_5,homogeneity_ang_90_dist_5,homogeneity_ang_135_dist_5,contrast_ang_0_dist_1,contrast_ang_45_dist_1,contrast_ang_90_dist_1,contrast_ang_135_dist_1,contrast_ang_0_dist_5,contrast_ang_45_dist_5,contrast_ang_90_dist_5,contrast_ang_135_dist_5,ASM_ang_0_dist_1,ASM_ang_45_dist_1,ASM_ang_90_dist_1,ASM_ang_135_dist_1,ASM_ang_0_dist_5,ASM_ang_45_dist_5,ASM_ang_90_dist_5,ASM_ang_135_dist_5,energy_ang_0_dist_1,energy_ang_45_dist_1,energy_ang_90_dist_1,energy_ang_135_dist_1,energy_ang_0_dist_5,energy_ang_45_dist_5,energy_ang_90_dist_5,energy_ang_135_dist_5,pathology
0.7969891300285539,0.9369509979893382,0.8538859560137447,0.9605738012715782,1.221641891343805,1.2739730583301516,1.2150320102949148,1.2545058995008993,0.9986897057220663,0.9981354464943007,0.9985545905353388,0.9980513904239704,0.9944690921097961,0.9940142229858291,0.9953924657847601,0.9941978780972773,0.7869614483770826,0.7761805307360184,0.78225835974453,0.7744120691609386,0.7625272270276756,0.7604050615055847,0.7622211389269014,0.7610082972671056,3.7739689047535783,5.3710767937121355,4.165510344253604,5.613215108997298,15.904578863639223,17.228468606057266,13.285467314637625,16.69981140773321,0.47488987116567644,0.47479603691631544,0.4748467335365999,0.474782606729596,0.47467839705762244,0.4742702157333133,0.47402448371868794,0.4742844021264505,0.6891225371192532,0.6890544513435172,0.6890912374545187,0.6890447059005649,0.6889690828024305,0.688672792938209,0.6884943599759463,0.6886830926677745,BENIGN
1.2310980824017643,1.446280600168322,1.3259984031512573,1.5046591910474976,1.8929706051704864,1.9359569822846114,1.9289926967033857,2.03392951027407,0.9989112819059035,0.9985131995624238,0.9987913845765051,0.998351557241285,0.9961137642429242,0.9962867020171539,0.9966684911124539,0.995575372051566,0.668834028080053,0.6508818805778189,0.6604244101171785,0.646947523489199,0.6279255921996307,0.6254919084106846,0.6258535655907292,0.6222803705073748,5.6103028588042365,7.660531352008123,6.229710813551954,8.49337089445344,19.99538648817393,19.101796555480885,17.162123827130294,22.760996137091283,0.26644565397626846,0.26618777111573994,0.26632021186556,0.2661675272423727,0.2656692811837931,0.26556822549497583,0.26563060886404893,0.2655335116300616,0.5161837405190796,0.5159338825040859,0.5160622170490299,0.5159142634608707,0.515431160470332,0.5153331208984882,0.5153936445708746,0.5152994388023935,BENIGN
0.7866686564247602,0.9315412406904703,0.833982291444634,0.9583467928647245,1.2264592811210324,1.3456785640824716,1.3412999317043646,1.3889603215174138,0.9986861837988045,0.9980760665145589,0.9985911933484427,0.9979803485719065,0.9935421764581766,0.992151115680952,0.9931102037761884,0.9919564700677709,0.7918123707325789,0.7812372153242092,0.7886093372473787,0.7794378707275283,0.7669019518873307,0.7646566094118449,0.7657188497260723,0.7629573506178837,4.0692060242698425,5.952017436242649,4.361268078508711,6.248134845407853,19.95171431927352,24.155114943250084,21.234541505802508,24.753993171355024,0.48240542537890635,0.4822157085252019,0.48226771467127844,0.48216112024904356,0.48200803660889857,0.4818446428882033,0.48141141698535,0.4816771912157032,0.6945541198343772,0.69441753183888,0.6944549767056741,0.6943782256443843,0.6942679861616108,0.6941503028078309,0.6938381778090263,0.6940296760338878,BENIGN_WITHOUT_CALLBACK
0.7866686564247602,0.9315412406904703,0.833982291444634,0.9583467928647245,1.2264592811210324,1.3456785640824716,1.3412999317043646,1.3889603215174138,0.9986861837988045,0.9980760665145589,0.9985911933484427,0.9979803485719065,0.9935421764581766,0.992151115680952,0.9931102037761884,0.9919564700677709,0.7918123707325789,0.7812372153242092,0.7886093372473787,0.7794378707275283,0.7669019518873307,0.7646566094118449,0.7657188497260723,0.7629573506178837,4.0692060242698425,5.952017436242649,4.361268078508711,6.248134845407853,19.95171431927352,24.155114943250084,21.234541505802508,24.753993171355024,0.48240542537890635,0.4822157085252019,0.48226771467127844,0.48216112024904356,0.48200803660889857,0.4818446428882033,0.48141141698535,0.4816771912157032,0.6945541198343772,0.69441753183888,0.6944549767056741,0.6943782256443843,0.6942679861616108,0.6941503028078309,0.6938381778090263,0.6940296760338878,BENIGN_WITHOUT_CALLBACK
1.1474236795934132,1.3545072500561854,1.186222320071165,1.3708341125178003,1.7699450442713272,1.8649752595866944,1.7302889713682326,1.8035675332912748,0.9989173019322287,0.998541454723735,0.9989919238454006,0.9985189125660393,0.9962166975092035,0.9961130955730448,0.997691786045396,0.996371064269748,0.6928090014313907,0.6755418862713497,0.6883948781306368,0.6741771723100001,0.6540719598533529,0.6495107570973653,0.6534392183782524,0.6517032754346633,5.626773450573874,7.5769268778227525,5.244783398006763,7.694030043626146,19.593073853184926,20.11092829195625,11.993051547498833,18.77619266831508,0.3017005677170956,0.3017147783463929,0.3018318561845013,0.3016701302034874,0.3013927435868377,0.30138181619685084,0.3013048401490035,0.3013301323185907,0.5492727625843972,0.5492856982904187,0.549392260761381,0.5492450547829151,0.5489924804465337,0.5489825281344124,0.5489124157358836,0.5489354536906782,BENIGN_WITHOUT_CALLBACK
1.1474236795934132,1.3545072500561854,1.186222320071165,1.3708341125178003,1.7699450442713272,1.8649752595866944,1.7302889713682326,1.8035675332912748,0.9989173019322287,0.998541454723735,0.9989919238454006,0.9985189125660393,0.9962166975092035,0.9961130955730448,0.997691786045396,0.996371064269748,0.6928090014313907,0.6755418862713497,0.6883948781306368,0.6741771723100001,0.6540719598533529,0.6495107570973653,0.6534392183782524,0.6517032754346633,5.626773450573874,7.5769268778227525,5.244783398006763,7.694030043626146,19.593073853184926,20.11092829195625,11.993051547498833,18.77619266831508,0.3017005677170956,0.3017147783463929,0.3018318561845013,0.3016701302034874,0.3013927435868377,0.30138181619685084,0.3013048401490035,0.3013301323185907,0.5492727625843972,0.5492856982904187,0.549392260761381,0.5492450547829151,0.5489924804465337,0.5489825281344124,0.5489124157358836,0.5489354536906782,BENIGN_WITHOUT_CALLBACK
1.1152360012392972,1.3560593851790963,1.163529803480435,1.3900376263612106,1.976170623173071,2.037886872525482,1.84255492548079,2.0628736882294585,0.9976020163772444,0.9971182617296903,0.9988817157479739,0.9970128850872947,0.9884452969676066,0.9893182006254503,0.9953121022418926,0.9889038332282596,0.6902793576745833,0.6685731089671195,0.6828929244435118,0.6659434479504717,0.6418523942517702,0.638285368402841,0.6409336872158942,0.6375461769871433,12.277279913852176,14.748030799627738,5.734984525778696,15.2873219925657,58.70680678080466,54.29249436227764,24.00755385032458,56.39842600813934,0.27835076633892664,0.2783376016986314,0.2783774820468087,0.2783272416349418,0.2780601423565872,0.27782989325890695,0.27764936122103645,0.277797555777398,0.5275895813403887,0.5275771049795768,0.5276148993790913,0.5275672863578084,0.5273140832147262,0.5270957154624831,0.5269244359687986,0.5270650394186641,BENIGN_WITHOUT_CALLBACK
1.0759322855688862,1.2916340971312548,1.1053610111145038,1.3296472320885542,1.8878478566777313,1.9084375339257948,1.7131977626108503,1.9580293699458275,0.9992063496444544,0.9989657200843052,0.9993979633187772,0.9989095617059901,0.9968777015409725,0.9971393062822539,0.9983760983217957,0.9969552369512291,0.6942701163036199,0.6729436442388144,0.6884321742365057,0.6698930156356347,0.6449888855499293,0.6414164048789476,0.6454889627563278,0.6397065460852485,5.9818996860412135,7.794362549463939,4.544822479776609,8.21757365072704,23.432402127572196,21.47414265426992,12.25203539792162,22.85584426556384,0.27927895186387813,0.27936871045328426,0.2793298939961242,0.2793328686986567,0.27922945798683774,0.279051159768159,0.27865978233144234,0.27898179157554304,0.5284684965670878,0.5285534130561302,0.5285166922587442,0.5285195064504778,0.5284216668408268,0.5282529316228722,0.5278823565259994,0.5281872694182841,BENIGN_WITHOUT_CALLBACK
1.024988392473817,1.2385621472300332,1.0575806695909002,1.2648900070061566,1.739933468505188,1.8240782223770609,1.665571923023879,1.8080192516350646,0.9992470208065846,0.9989699658407268,0.9993853014675405,0.998956066204796,0.9965121199320618,0.9964629519748006,0.9983042800826678,0.9966388140231344,0.7071118061128888,0.6867875516242562,0.7013364830845613,0.6844835189090601,0.65992906747892,0.6553917509843786,0.6582507255293335,0.6557978560648992,5.226105761976732,7.149415594759166,4.272716068691584,7.245892546353329,24.139924693324936,24.490249967732744,11.789555034810045,23.27260281997947,0.30296014613383027,0.30310585405884166,0.3031285802155907,0.3030801830359938,0.30285387436084427,0.302509560270616,0.3023689694570518,0.30246916596944123,0.5504181557087577,0.5505505009159847,0.5505711400133417,0.5505271864640237,0.5503216099344493,0.5500086910864372,0.5498808684224719,0.5499719683487889,BENIGN_WITHOUT_CALLBACK
1.3025637382265496,1.5557218501105292,1.325443096414809,1.619370374259657,2.3367242070303247,2.3157085121122694,2.1145221214122136,2.4807154866715084,0.9991633726455471,0.9988937328714144,0.9993377186962071,0.9988323865714109,0.9960651805694329,0.9965269069379915,0.9982399780339312,0.9962543123477002,0.6286490059578244,0.6034206942026457,0.6227846175744295,0.5979872795922272,0.5633726844115231,0.5619123685577581,0.5655879257049368,0.5548210072289022,6.595256971349985,8.719370109743974,5.226633882295893,9.2028897553345,30.871497767083024,27.26032435280151,13.881939997652688,29.39995639109044,0.18109636780863955,0.18114467427439618,0.1812035236161678,0.18111906444878142,0.18066786847285407,0.18050339879735933,0.18054117913570358,0.1804337595594477,0.4255541890389984,0.4256109423809451,0.4256800719039685,0.42558085535980283,0.4250504305054332,0.4248569156755711,0.424901375775254,0.4247749516619921,BENIGN_WITHOUT_CALLBACK
