dissimilarity_ang_0_dist_1,dissimilarity_ang_45_dist_1,dissimilarity_ang_90_dist_1,dissimilarity_ang_135_dist_1,dissimilarity_ang_0_dist_5,dissimilarity_ang_45_dist_5,dissimilarity_ang_90_dist_5,dissimilarity_ang_135_dist_5,correlation_ang_0_dist_1,correlation_ang_45_dist_1,correlation_ang_90_dist_1,correlation_ang_135_dist_1,correlation_ang_0_dist_5,correlation_ang_45_dist_5,correlation_ang_90_dist_5,correlation_ang_135_dist_5,homogeneity_ang_0_dist_1,homogeneity_ang_45_dist_1,homogeneity_ang_90_dist_1,homogeneity_ang_135_dist_1,homogeneity_ang_0_dist_5,homogeneity_ang_45_dist_5,homogeneity_ang_90_dist_5,homogeneity_ang_135_dist_5,contrast_ang_0_dist_1,contrast_ang_45_dist_1,contrast_ang_90_dist_1,contrast_ang_135_dist_1,contrast_ang_0_dist_5,contrast_ang_45_dist_5,contrast_ang_90_dist_5,contrast_ang_135_dist_5,ASM_ang_0_dist_1,ASM_ang_45_dist_1,ASM_ang_90_dist_1,ASM_ang_135_dist_1,ASM_ang_0_dist_5,ASM_ang_45_dist_5,ASM_ang_90_dist_5,ASM_ang_135_dist_5,energy_ang_0_dist_1,energy_ang_45_dist_1,energy_ang_90_dist_1,energy_ang_135_dist_1,energy_ang_0_dist_5,energy_ang_45_dist_5,energy_ang_90_dist_5,energy_ang_135_dist_5,pathology
0.8670580916089932,0.9892880039660822,0.8695335692341044,0.9580890235134669,1.558668896495808,1.6098073757169342,1.3300080722861056,1.4382254868035877,0.9980382741202557,0.9973179054736877,0.9980296315400553,0.9974619764985114,0.9918384921377019,0.9910685405003076,0.9932500192834154,0.9920936695976161,0.7502617644823514,0.7383004567687542,0.7500131648874765,0.7410368612605556,0.7009415955203446,0.6997353704211623,0.7181226926632078,0.7100864243363039,3.6669388495736013,5.016417100779011,3.695224304343031,4.746937853811302,15.08931249836632,16.597559952603778,12.688344660574392,14.691536380508673,0.3764050480718067,0.37576464490400563,0.37574734090796846,0.3758519988157151,0.3748338911250471,0.37390205234310414,0.374205681544459,0.37455669623596044,0.6135185800542692,0.6129964477091246,0.6129823332755753,0.6130676951330213,0.6122367933447378,0.6114753080404017,0.6117235335872399,0.6120103726538958,BENIGN
1.5915700138621505,1.756165388945624,1.6224032688043242,1.851661203795473,2.675528974217187,2.538154392191748,2.502784664312781,2.8514837259015127,0.99813275575553,0.9977179915217389,0.9980464471228861,0.9974549894641992,0.9946819107303986,0.9951201715130015,0.9951762724476414,0.9938453855106708,0.5250148484853383,0.5070558713520821,0.5220134061790471,0.4986435073127688,0.4380102525616507,0.44927185291330507,0.45471749016035184,0.4316626899556619,5.680886180726606,6.944328641005837,5.948745546503156,7.74467713307863,16.133688495753084,14.828859804791826,14.702494177747916,18.703106094216924,0.06757528247896707,0.0672612120366298,0.0676953234415978,0.06722751160123934,0.06547744350195238,0.06578997098127155,0.06704857643037852,0.06560202895753262,0.2599524619598112,0.25934766634120654,0.26018324973294843,0.259282686659251,0.25588560628130763,0.25649555742989305,0.25893739867075694,0.25612893034081996,BENIGN
0.8802906758745803,0.9624394467060872,0.879317189360844,1.0237085933144052,1.631688148913493,1.4707314587273246,1.3729437484895874,1.6846369885507761,0.9979723994042241,0.9975254803399047,0.9980061846695327,0.9972180081997912,0.9923583949494391,0.9934064332583528,0.9941492008597388,0.9915376800183061,0.7427573617658597,0.7336367621158987,0.7421786470587703,0.7282213851460471,0.6878112583738264,0.6962041444706049,0.705508268158068,0.6881827122476628,3.4868317225092205,4.258611946194723,3.441668670218957,4.787765783081152,12.98316706469528,11.270755240478724,10.130144492589787,14.465046487661725,0.360161545274123,0.35948947161251715,0.35950345242322634,0.35932841030402174,0.3574444354707678,0.35697631779900735,0.3572115553471725,0.35636466544822104,0.6001346059627981,0.5995744087371618,0.5995860675693077,0.5994400806619639,0.5978665699558454,0.5974749516080212,0.5976717789449093,0.5969628677298288,BENIGN_WITHOUT_CALLBACK
0.8802906758745803,0.9624394467060872,0.879317189360844,1.0237085933144052,1.631688148913493,1.4707314587273246,1.3729437484895874,1.6846369885507761,0.9979723994042241,0.9975254803399047,0.9980061846695327,0.9972180081997912,0.9923583949494391,0.9934064332583528,0.9941492008597388,0.9915376800183061,0.7427573617658597,0.7336367621158987,0.7421786470587703,0.7282213851460471,0.6878112583738264,0.6962041444706049,0.705508268158068,0.6881827122476628,3.4868317225092205,4.258611946194723,3.441668670218957,4.787765783081152,12.98316706469528,11.270755240478724,10.130144492589787,14.465046487661725,0.360161545274123,0.35948947161251715,0.35950345242322634,0.35932841030402174,0.3574444354707678,0.35697631779900735,0.3572115553471725,0.35636466544822104,0.6001346059627981,0.5995744087371618,0.5995860675693077,0.5994400806619639,0.5978665699558454,0.5974749516080212,0.5976717789449093,0.5969628677298288,BENIGN_WITHOUT_CALLBACK
1.496904243146225,1.7251075739938668,1.5339772371306282,1.6774061915536167,2.4736406787518153,2.634146921434788,2.381861211981263,2.4100050728160816,0.9980087357303759,0.9973477557663051,0.9979035969450133,0.9975082404912763,0.9945159903287419,0.9936169253038718,0.9947350425854032,0.9947380571517732,0.5535961247162363,0.5300106638400178,0.5499815906416796,0.5336676779003974,0.4740366261336808,0.4698151550920634,0.4868324917700021,0.4798149324199927,5.345575288284186,7.122180515047179,5.637767568132039,6.691225362612582,14.63502073027435,17.081125425376726,14.176512877563294,14.080863858299391,0.09286083666310788,0.09252495306867134,0.0930083679277908,0.09255061289881945,0.09054447329766527,0.09092921921813775,0.09238640445089423,0.09092678835738062,0.3047307609400598,0.304179146340888,0.30497273308902684,0.304221322229096,0.3009060871728342,0.30154472175473035,0.3039513192122946,0.3015406910474615,BENIGN_WITHOUT_CALLBACK
1.496904243146225,1.7251075739938668,1.5339772371306282,1.6774061915536167,2.4736406787518153,2.634146921434788,2.381861211981263,2.4100050728160816,0.9980087357303759,0.9973477557663051,0.9979035969450133,0.9975082404912763,0.9945159903287419,0.9936169253038718,0.9947350425854032,0.9947380571517732,0.5535961247162363,0.5300106638400178,0.5499815906416796,0.5336676779003974,0.4740366261336808,0.4698151550920634,0.4868324917700021,0.4798149324199927,5.345575288284186,7.122180515047179,5.637767568132039,6.691225362612582,14.63502073027435,17.081125425376726,14.176512877563294,14.080863858299391,0.09286083666310788,0.09252495306867134,0.0930083679277908,0.09255061289881945,0.09054447329766527,0.09092921921813775,0.09238640445089423,0.09092678835738062,0.3047307609400598,0.304179146340888,0.30497273308902684,0.304221322229096,0.3009060871728342,0.30154472175473035,0.3039513192122946,0.3015406910474615,BENIGN_WITHOUT_CALLBACK
2.1615729733875475,2.5596384569000343,2.260364895424737,2.5147846560110643,3.2105494971836723,3.431165377176015,3.308322747860467,3.2665715667311352,0.9675034483520973,0.9541536116059357,0.9646489926129471,0.9560185473226249,0.9233290516512942,0.9100327933160474,0.92034619399049,0.9211458378063525,0.35376227965129353,0.31295074998988676,0.3429038421296304,0.31626123085753743,0.26533546392851615,0.25363694571468925,0.2592020731792437,0.2612294780119904,7.712557839302642,10.829679355223721,8.414228494039712,10.388804383814188,17.679461047812417,20.511752095422192,18.611372005594262,17.967880399742096,0.004248682686059174,0.003654588668350278,0.00406692283236306,0.003691686574402324,0.0030718812172305134,0.002913613945901677,0.002962970548079666,0.002991740372260416,0.06518191993228778,0.06045319402935033,0.06377243003338559,0.06075925093681064,0.05542455428084662,0.05397790238515829,0.054433175068883004,0.05469680404064223,BENIGN_WITHOUT_CALLBACK
2.170210857027671,2.534056369053778,2.30348719756055,2.6344851167355166,3.4791555825793266,3.60674182280105,3.734459286506627,3.871032073674336,0.9887445556397565,0.9843654032846627,0.9873979872798687,0.9833040084258172,0.965928289658945,0.9621448169456941,0.9619224001226063,0.9586701635778218,0.3565504940980685,0.31862731508285896,0.34213703503581794,0.31040619615010095,0.25570213377158013,0.24829702027869469,0.2427442129123875,0.2363627508501198,8.003804429949172,11.081079164690376,8.975340711347506,11.8333493529391,23.773438093788446,26.18738647189732,26.7668000240177,28.59115592251649,0.0026978388287533443,0.00233546742486146,0.0025513713130310605,0.002275439633631848,0.0018391093745962134,0.0017620144662759897,0.001715563041723112,0.0016781827397912153,0.051940724183951695,0.04832667405130898,0.050511100889121995,0.04770156846092011,0.04288483851661579,0.041976356038560446,0.04141935588252323,0.040965628761087204,BENIGN_WITHOUT_CALLBACK
1.9402797517033996,2.3217085797848784,1.9357693010626091,2.258123418938442,3.933244680851073,4.115047240599526,3.508580728141252,3.895716640950408,0.9989193861528913,0.998453455312147,0.9989264029133121,0.9985422147530392,0.9954218393836981,0.9950284964547296,0.9964203149799541,0.9955622437900365,0.44118597661337716,0.40546112508754684,0.44299421665428035,0.4104932324516625,0.3124682547019095,0.30643072570840435,0.3351296868229218,0.3152151845811067,7.343213121264134,10.506091419691792,7.302469909401764,9.90310757889266,30.950797872340626,33.61117393418096,24.318502769246336,30.001749064700196,0.02206762722086136,0.021833415832222373,0.022234346001990795,0.021897300867578077,0.020035678238615177,0.020145240424210734,0.021567320819939683,0.020286359005001288,0.14855176613174736,0.14776134755822434,0.14911185734873936,0.1479773660651455,0.14154744165337352,0.14193392978499092,0.1468581656563219,0.14243018993528475,BENIGN_WITHOUT_CALLBACK
2.3603614724292465,2.651234353313219,2.4092233833121925,2.9663105363585425,4.5089678660107975,4.178556197014672,4.522051870339534,5.255494876995951,0.9945716433761972,0.9931866763757299,0.9943957678576932,0.9914674388641908,0.979988186676751,0.9826938182977601,0.9798720323747419,0.97269266863284,0.33237521075491966,0.30378662643653076,0.3263625247377829,0.27878231863999214,0.19845285744758792,0.21260184356364736,0.19975024108441555,0.17311245591387298,9.086320315594108,11.381324660543285,9.393047509881818,14.25348340762385,33.06398028106277,28.447740157071298,33.46683305687686,44.900774951891094,0.0010694648864388117,0.0009568303593397539,0.0010504393422880514,0.0008552183686531267,0.0005740733790068869,0.0006177629476635235,0.0005721616700327365,0.0004990195184409164,0.032702673995237935,0.03093267462311906,0.0324104819817301,0.029244116821219388,0.02395982844276826,0.024854837510302163,0.0239199011292425,0.022338744782124987,BENIGN_WITHOUT_CALLBACK
