dissimilarity_dist_1_ang_0,dissimilarity_dist_1_ang_45,dissimilarity_dist_1_ang_90,dissimilarity_dist_1_ang_135,correlation_dist_1_ang_0,correlation_dist_1_ang_45,correlation_dist_1_ang_90,correlation_dist_1_ang_135,homogeneity_dist_1_ang_0,homogeneity_dist_1_ang_45,homogeneity_dist_1_ang_90,homogeneity_dist_1_ang_135,contrast_dist_1_ang_0,contrast_dist_1_ang_45,contrast_dist_1_ang_90,contrast_dist_1_ang_135,ASM_dist_1_ang_0,ASM_dist_1_ang_45,ASM_dist_1_ang_90,ASM_dist_1_ang_135,energy_dist_1_ang_0,energy_dist_1_ang_45,energy_dist_1_ang_90,energy_dist_1_ang_135,pathology
0.020210597826086956,0.03651786866210812,0.023276733906026824,0.036408205392852534,0.9980028681495858,0.9963921466955145,0.9976995141692029,0.9964029810898224,0.999920743972478,0.9998567948742221,0.9999087200943311,0.9998572249196447,5.153702445652174,9.31205650883757,5.93556714603684,9.284092375177396,0.96023521382124,0.9601635895370791,0.9602295826380342,0.9601640194661271,0.979915921812295,0.9798793749932075,0.9799130485089145,0.9798795943717407,malignant
0.017000768207600738,0.02976522085157183,0.02140603698567169,0.03260477615166566,0.9978249004530986,0.9961924962913482,0.9972608347190527,0.9958292664201525,0.9999333313460317,0.9998832754387914,0.9999160560478679,0.9998721400990578,4.335195892938188,7.590131317150816,5.4585394313462805,8.314217918674744,0.9692820115466393,0.9692263620987512,0.9692697756285298,0.9692152293113854,0.9845212092924354,0.9844929466983251,0.9845149951262956,0.9844872926104152,malignant
0.020447645246396282,0.03251176517508176,0.017127547603100184,0.0288745313870942,0.9974904132348488,0.9960104886161665,0.9978975900225873,0.9964568127552804,0.999919814389047,0.9998725048423762,0.9999328341795777,0.9998867682849366,5.2141495378310525,8.290500119645849,4.367524638790547,7.363005503709021,0.967967609278928,0.9679144405488331,0.9679852850555065,0.9679287007770472,0.9838534490862589,0.9838264280597636,0.9838624319769033,0.9838336753623791,benign
0.01904538318195824,0.03533870285482437,0.02115544601279303,0.031845924084289406,0.998087912845718,0.9964527558397184,0.9978757918509915,0.9968033555532348,0.999925313371399,0.9998614189827456,0.9999170387424529,0.9998751159437536,4.856572711399351,9.011369227980214,5.394638733262222,8.1207106414938,0.9608644533332235,0.9607936013692779,0.9608612986013998,0.9608072949321455,0.980236937343836,0.9802007964541133,0.9802353281745153,0.9802077815096886,benign
0.004702045143063959,0.007583252250152103,0.004993108124409359,0.006999925153986556,0.9877528452622412,0.9802526464651918,0.9869933328441067,0.9817716736601773,0.9999815608908518,0.9999702622132102,0.9999804194849485,0.9999725497352708,1.1990215114813096,1.9337293237887863,1.2732425717243865,1.7849809142665718,0.9984759546972926,0.9984643269681138,0.9984749750179527,0.9984666143945308,0.9992376867879297,0.9992318684710341,0.9992371965744433,0.9992330130627844,benign_without_callback
0.004993644841858623,0.008166579346317652,0.005284676482039103,0.0060884765662278925,0.984186764933144,0.9741447800305242,0.9832633654605206,0.9807240101120424,0.9999804173802069,0.9999679746911495,0.9999792760972084,0.999976123988491,1.2733794346739487,2.082477733311001,1.3475925029199713,1.5525615243881126,0.998742029437216,0.9987293162070464,0.9987410212022289,0.998737465174143,0.9993708167828477,0.9993644561455277,0.9993703123478448,0.9993685332119192,benign_without_callback
0.0026608472515013094,0.0049582803174071455,0.0038268346938903856,0.004411411164751945,0.9840315183182091,0.9702504977507973,0.9770316367442516,0.9735316928518123,0.9999895654653657,0.9999805560624837,0.9999849930359097,0.9999827006144156,0.6785160491328339,1.2643614809388222,0.9758428469420483,1.1249098470117462,0.9993361097307738,0.9993269574232829,0.9993316075578559,0.9993291019293948,0.999667999753305,0.9996634220692897,0.9996657479167004,0.9996644946827885,benign_without_callback
0.003281274398107719,0.005015189821247094,0.00357583989952085,0.005015189821247094,0.9842162190614061,0.9758809617854753,0.9827974529821758,0.9758809617854753,0.9999871324551485,0.9999803328913908,0.9999859773140839,0.9999803328913908,0.8367249715174684,1.2788734044180092,0.9118391743778168,1.2788734044180092,0.99917188145175,0.9991649019917719,0.9991708130317705,0.9991649019917719,0.9995858549678212,0.9995823637858823,0.9995853205363564,0.9995823637858823,benign_without_callback
0.003871166424733826,0.005015189821247094,0.00357583989952085,0.005015189821247094,0.9822678957596629,0.9770327009055662,0.9836189139723346,0.9770327009055662,0.9999848191886584,0.9999803328913908,0.9999859773140839,0.9999803328913908,0.9871474383071257,1.2788734044180092,0.9118391743778168,1.2788734044180092,0.9991286858922227,0.9991240106462064,0.999129935055686,0.9991240106462064,0.9995642480062114,0.9995619093613993,0.999564872860029,0.9995619093613993,benign_without_callback
0.002986328384794665,0.005273324591458342,0.003870754530409168,0.004757055051035848,0.9860213974762111,0.975321724123168,0.9818795901293275,0.9777377791041166,0.9999882890883935,0.9999793206137418,0.9999848208039054,0.9999813451690398,0.7615137381226397,1.3446977708218772,0.9870424052543378,1.2130490380141412,0.9991505020288136,0.9991413487198378,0.9991471228879035,0.9991433732266343,0.9995751607702212,0.9995705821600783,0.9995734704802361,0.99957159484783,benign_without_callback
